Time,Input,Output,Temperature,Drive
0.121088,0.551464,0.210569,46.2903,0.3
0.121315,0.578734,0.226093,49.2611,0.3
0.121542,0.575429,0.227207,50.5582,0.3
0.121769,0.548286,0.216696,50.4771,0.3
0.121995,0.505879,0.198991,49.6026,0.3
0.122222,0.457127,0.177984,48.0637,0.3
0.122449,0.409836,0.15728,46.0928,0.3
0.122676,0.369551,0.139478,43.9709,0.3
0.122902,0.338861,0.125781,41.9488,0.3
0.123129,0.317281,0.116016,40.1934,0.3
0.123356,0.301701,0.108942,38.759,0.3
0.123583,0.287298,0.102668,37.5869,0.3
0.12381,0.268702,0.0951261,36.5284,0.3
0.124036,0.241209,0.0845301,35.3844,0.3
0.124263,0.201821,0.0698202,33.9545,0.3
0.12449,0.149881,0.0509566,32.0826,0.3
0.124717,0.0872241,0.0289775,29.6937,0.3
0.124943,0.017827,0.00575276,26.8109,0.3
0.12517,-0.0529929,-0.0167181,24.6522,0.3
0.125397,-0.119631,-0.0378889,25.0596,0.3
0.125624,-0.177315,-0.0574399,27.2901,0.3
0.12585,-0.223064,-0.074096,29.835,0.3
0.126077,-0.256278,-0.0869565,32.0493,0.3
0.126304,-0.278827,-0.0961235,33.743,0.3
0.126531,-0.294674,-0.102737,34.9639,0.3
0.126757,-0.308996,-0.108643,35.8982,0.3
0.126984,-0.327049,-0.115904,36.7979,0.3
0.127211,-0.352936,-0.126277,37.9132,0.3
0.127438,-0.388543,-0.140784,39.4285,0.3
0.127664,-0.432846,-0.159375,41.4107,0.3
0.127891,-0.481722,-0.180691,43.7773,0.3
0.128118,-0.528387,-0.20201,46.2936,0.3
0.128345,-0.564305,-0.219453,48.5964,0.3
0.128571,-0.580544,-0.228583,50.2462,0.3
0.128798,-0.569262,-0.225289,50.799,0.3
0.129025,-0.525139,-0.20747,50.269,0.3
0.129252,-0.446444,-0.174614,48.5515,0.3
0.129478,-0.335632,-0.128392,45.3979,0.3
0.129705,-0.199201,-0.0734162,40.7654,0.3
0.129932,-0.0470357,-0.0164319,34.8142,0.3
0.130159,0.108911,0.0362947,30.0196,0.3
0.130385,0.256144,0.0858659,30.8156,0.3
0.130612,0.383367,0.134246,35.6909,0.3
0.130839,0.481932,0.176828,41.2435,0.3
0.131066,0.54688,0.208194,45.9026,0.3
0.131293,0.577472,0.225213,49.0399,0.3
0.131519,0.576964,0.227688,50.501,0.3
0.131746,0.551837,0.218135,50.5229,0.3
0.131973,0.510551,0.200975,49.7229,0.3
0.1322,0.462054,0.180126,48.2416,0.3
0.132426,0.41432,0.159253,46.3014,0.3
0.132653,0.373168,0.141083,44.1822,0.3
0.13288,0.341489,0.126961,42.141,0.3
0.133107,0.319099,0.116844,40.3545,0.3
0.133333,0.303118,0.109579,38.8889,0.3
0.13356,0.288841,0.10332,37.6961,0.3
0.133787,0.270896,0.095993,36.6347,0.3
0.134014,0.244461,0.0857647,35.5086,0.3
0.13424,0.206337,0.0714873,34.1154,0.3
0.134467,0.155608,0.0530087,32.2927,0.3
0.134694,0.0938761,0.0312681,29.9561,0.3
0.134921,0.0249253,0.00806886,27.1188,0.3
0.135147,-0.0460059,-0.0145286,24.7465,0.3
0.135374,-0.113297,-0.0358259,24.9039,0.3
0.135601,-0.17205,-0.0555929,27.0362,0.3
0.135828,-0.219063,-0.0725932,29.5893,0.3
0.136054,-0.253483,-0.0858461,31.8504,0.3
0.136281,-0.27695,-0.0953469,33.5969,0.3
0.136508,-0.293244,-0.10214,34.8585,0.3
0.136735,-0.307479,-0.108025,35.8107,0.3
0.136961,-0.324944,-0.115062,36.702,0.3
0.137188,-0.349921,-0.125063,37.7859,0.3
0.137415,-0.384549,-0.139139,39.2559,0.3
0.137642,-0.428116,-0.157359,41.1924,0.3
0.137868,-0.476803,-0.178503,43.5288,0.3
0.138095,-0.524054,-0.199981,46.0447,0.3
0.138322,-0.561455,-0.218009,48.3879,0.3
0.138549,-0.580042,-0.228168,50.1236,0.3
0.138776,-0.571806,-0.226267,50.8021,0.3
0.139002,-0.53111,-0.20993,50.3697,0.3
0.139229,-0.455838,-0.178555,48.7854,0.3
0.139456,-0.348011,-0.133508,45.7809,0.3
0.139683,-0.213738,-0.0791255,41.2924,0.3
0.139909,-0.0626327,-0.022014,35.4604,0.3
0.140136,0.0934953,0.031229,30.2375,0.3
0.140363,0.242148,0.0809264,30.4803,0.3
0.14059,0.371816,0.129569,35.1339,0.3
0.140816,0.473534,0.172996,40.7121,0.3
0.141043,0.541947,0.205672,45.4992,0.3
0.14127,0.575896,0.224185,48.8016,0.3
0.141497,0.57825,0.228044,50.4282,0.3
0.141723,0.55523,0.219499,50.561,0.3
0.14195,0.515149,0.202922,49.8362,0.3
0.142177,0.466989,0.182268,48.4148,0.3
0.142404,0.418874,0.161254,46.5082,0.3
0.14263,0.376883,0.14273,44.3945,0.3
0.142857,0.344213,0.128182,42.3359,0.3
0.143084,0.320984,0.117701,40.519,0.3
0.143311,0.304553,0.110226,39.0216,0.3
0.143537,0.290344,0.10396,37.8066,0.3
0.143764,0.273002,0.0968302,36.7403,0.3
0.143991,0.247596,0.0869586,35.6301,0.3
0.144218,0.210724,0.0731112,34.2719,0.3
0.144444,0.161222,0.0550273,32.4975,0.3
0.144671,0.100452,0.0335428,30.2134,0.3
0.144898,0.0320094,0.0103944,27.4227,0.3
0.145125,-0.0389849,-0.0123271,24.8656,0.3
0.145351,-0.106879,-0.0337498,24.7689,0.3
0.145578,-0.166665,-0.0537175,26.7856,0.3
0.145805,-0.214931,-0.0710512,29.3403,0.3
0.146032,-0.25058,-0.0846983,31.6461,0.3
0.146259,-0.275003,-0.0945434,33.446,0.3
0.146485,-0.291799,-0.101535,34.7499,0.3
0.146712,-0.305992,-0.107418,35.7225,0.3
0.146939,-0.322915,-0.11425,36.6081,0.3
0.147166,-0.347001,-0.12389,37.6625,0.3
0.147392,-0.380647,-0.137537,39.0881,0.3
0.147619,-0.423441,-0.155374,40.9784,0.3
0.147846,-0.471871,-0.17632,43.2823,0.3
0.148073,-0.519622,-0.197917,45.7941,0.3
0.148299,-0.558414,-0.216485,48.1732,0.3
0.148526,-0.579275,-0.227633,49.9904,0.3
0.148753,-0.574021,-0.227098,50.7937,0.3
0.14898,-0.536733,-0.212238,50.4586,0.3
0.149206,-0.464898,-0.182355,49.005,0.3
0.149433,-0.360115,-0.138527,46.1488,0.3
0.14966,-0.22812,-0.0848126,41.8057,0.3
0.149887,-0.078182,-0.0276424,36.0964,0.3
0.150113,0.0780057,0.0261287,30.5107,0.3
0.15034,0.227962,0.0759866,30.1919,0.3
0.150567,0.359983,0.124841,34.5843,0.3
0.150794,0.464804,0.169056,40.1721,0.3
0.15102,0.536671,0.203008,45.0806,0.3
0.151247,0.573995,0.223006,48.5463,0.3
0.151474,0.57928,0.228274,50.3395,0.3
0.151701,0.558445,0.220783,50.5915,0.3
0.151927,0.519669,0.204829,49.9425,0.3
0.152154,0.471924,0.184407,48.5832,0.3
0.152381,0.423491,0.163281,46.713,0.3
0.152608,0.380691,0.144417,44.6074,0.3
0.152834,0.347036,0.129447,42.5332,0.3
0.153061,0.322943,0.118591,40.6867,0.3
0.153288,0.306012,0.110887,39.1572,0.3
0.153515,0.291819,0.104592,37.9186,0.3
0.153741,0.275026,0.097639,36.8455,0.3
0.153968,0.250614,0.0881115,35.7491,0.3
0.154195,0.21498,0.0746912,34.4242,0.3
0.154422,0.166726,0.0570124,32.6971,0.3
0.154649,0.106952,0.0358014,30.4656,0.3
0.154875,0.0390616,0.0127233,27.7225,0.3
0.155102,-0.0319309,-0.0101123,25.0109,0.3
0.155329,-0.100382,-0.0316623,24.6575,0.3
0.155556,-0.161164,-0.0518158,26.5395,0.3
0.155782,-0.210674,-0.0694723,29.0884,0.3
0.156009,-0.247559,-0.0835103,31.4366,0.3
0.156236,-0.272974,-0.0937091,33.2899,0.3
0.156463,-0.290327,-0.100919,34.6379,0.3
0.156689,-0.304533,-0.10682,35.6335,0.3
0.156916,-0.320961,-0.113468,36.5159,0.3
0.157143,-0.34418,-0.122758,37.543,0.3
0.15737,-0.376838,-0.135976,38.9251,0.3
0.157596,-0.418822,-0.15342,40.7686,0.3
0.157823,-0.466932,-0.174144,43.0379,0.3
0.15805,-0.515101,-0.195824,45.5423,0.3
0.158277,-0.555193,-0.214887,47.953,0.3
0.158503,-0.578241,-0.226978,49.8469,0.3
0.15873,-0.575915,-0.22778,50.7711,0.3
0.158957,-0.54201,-0.214394,50.5363,0.3
0.159184,-0.473634,-0.186016,49.2103,0.3
0.15941,-0.371946,-0.143445,46.5018,0.3
0.159637,-0.242306,-0.0904594,42.3053,0.3
0.159864,-0.0936648,-0.0333079,36.7216,0.3
0.160091,0.0624589,0.0209919,30.8424,0.3
0.160317,0.213587,0.0710448,29.9565,0.3
0.160544,0.347869,0.120064,34.0447,0.3
0.160771,0.45574,0.165012,39.6244,0.3
0.160998,0.531045,0.200202,44.6471,0.3
0.161224,0.571776,0.221679,48.274,0.3
0.161451,0.580048,0.228374,50.2349,0.3
0.161678,0.561484,0.221985,50.6144,0.3
0.161905,0.524099,0.206691,50.0415,0.3
0.162132,0.476857,0.18654,48.7464,0.3
0.162358,0.428165,0.165332,46.9154,0.3
0.162585,0.384594,0.146144,44.8206,0.3
0.162812,0.349954,0.130752,42.7329,0.3
0.163039,0.32497,0.119511,40.8577,0.3
0.163265,0.307496,0.111561,39.2958,0.3
0.163492,0.293267,0.105217,38.0324,0.3
0.163719,0.276975,0.0984224,36.9505,0.3
0.163946,0.253515,0.0892242,35.8658,0.3
0.164172,0.219108,0.0762275,34.5725,0.3
0.164399,0.172109,0.0589601,32.8916,0.3
0.164626,0.113368,0.0380403,30.7125,0.3
0.164853,0.0460837,0.0150557,28.0181,0.3
0.165079,-0.0248496,-0.00788411,25.184,0.3
0.165306,-0.0938022,-0.0295618,24.5726,0.3
0.165533,-0.155548,-0.0498889,26.299,0.3
0.16576,-0.206287,-0.0678563,28.8341,0.3
0.165986,-0.244424,-0.0822838,31.2219,0.3
0.166213,-0.270867,-0.0928457,33.1286,0.3
0.16644,-0.288818,-0.100288,34.5223,0.3
0.166667,-0.303097,-0.10623,35.5433,0.3
0.166893,-0.319072,-0.11271,36.4252,0.3
0.16712,-0.341458,-0.121667,37.4271,0.3
0.167347,-0.373125,-0.13446,38.7668,0.3
0.167574,-0.41427,-0.151501,40.5632,0.3
0.1678,-0.461999,-0.171979,42.7959,0.3
0.168027,-0.5105,-0.193706,45.2896,0.3
0.168254,-0.551805,-0.21322,47.7277,0.3
0.168481,-0.576951,-0.22621,49.6937,0.3
0.168707,-0.577491,-0.228314,50.7347,0.3
0.168934,-0.546934,-0.216397,50.603,0.3
0.169161,-0.482024,-0.189529,49.4017,0.3
0.169388,-0.383499,-0.148259,46.8396,0.3
0.169615,-0.256303,-0.0960649,42.7907,0.3
0.169841,-0.109072,-0.0390045,37.3357,0.3
0.170068,0.0468644,0.0158132,31.2357,0.3
0.170295,0.199047,0.0661074,29.7812,0.3
0.170522,0.335494,0.115251,33.5178,0.3
0.170748,0.446338,0.160864,39.0702,0.3
0.170975,0.525065,0.197254,44.1992,0.3
0.171202,0.569227,0.220201,47.9848,0.3
0.171429,0.580543,0.22834,50.1139,0.3
0.171655,0.564334,0.223102,50.6299,0.3
0.171882,0.528429,0.208503,50.1331,0.3
0.172109,0.481776,0.188663,48.9041,0.3
0.172336,0.432898,0.167406,47.1152,0.3
0.172562,0.388591,0.147911,45.0339,0.3
0.172789,0.352976,0.132101,42.9349,0.3
0.173016,0.327075,0.120465,41.0319,0.3
0.173243,0.309017,0.112252,39.4375,0.3
0.173469,0.294692,0.105837,38.148,0.3
0.173696,0.278851,0.0991812,37.0555,0.3
0.173923,0.25631,0.0902993,35.9804,0.3
0.17415,0.223111,0.077721,34.7168,0.3
0.174376,0.177374,0.060871,33.081,0.3
0.174603,0.119695,0.0402573,30.9542,0.3
0.17483,0.0530687,0.0173887,28.3092,0.3
0.175057,-0.0177526,-0.00564447,25.3863,0.3
0.175283,-0.0871511,-0.0274509,24.5179,0.3
0.17551,-0.149816,-0.0479372,26.0655,0.3
0.175737,-0.20177,-0.0662033,28.5778,0.3
0.175964,-0.241169,-0.0810173,31.0021,0.3
0.17619,-0.268674,-0.0919504,32.9621,0.3
0.176417,-0.287277,-0.0996434,34.403,0.3
0.176644,-0.301681,-0.105647,35.4517,0.3
0.176871,-0.317254,-0.11198,36.3357,0.3
0.177097,-0.338828,-0.120614,37.3146,0.3
0.177324,-0.369509,-0.132986,38.6131,0.3
0.177551,-0.409784,-0.149617,40.3623,0.3
0.177778,-0.457074,-0.169828,42.5567,0.3
0.178005,-0.505828,-0.191566,45.0365,0.3
0.178231,-0.548251,-0.211487,47.4977,0.3
0.178458,-0.575414,-0.225332,49.5313,0.3
0.178685,-0.578752,-0.228704,50.6847,0.3
0.178912,-0.551515,-0.21825,50.6593,0.3
0.179138,-0.490074,-0.192895,49.5793,0.3
0.179365,-0.394756,-0.152959,47.1624,0.3
0.179592,-0.270095,-0.10162,43.262,0.3
0.179819,-0.124397,-0.0447273,37.9383,0.3
0.180045,0.0312228,0.0105835,31.694,0.3
0.180272,0.184334,0.0611676,29.6737,0.3
0.180499,0.322859,0.110404,33.0067,0.3
0.180726,0.43662,0.156627,38.5109,0.3
0.180952,0.518741,0.194171,43.7375,0.3
0.181179,0.566349,0.218573,47.6788,0.3
0.181406,0.580762,0.228171,49.9766,0.3
0.181633,0.566985,0.224129,50.6381,0.3
0.181859,0.532657,0.210265,50.2172,0.3
0.182086,0.486674,0.190772,49.0562,0.3
0.182313,0.437674,0.169496,47.312,0.3
0.18254,0.392675,0.149715,45.2472,0.3
0.182766,0.356092,0.133491,43.1389,0.3
0.182993,0.329262,0.121454,41.2094,0.3
0.18322,0.310576,0.112961,39.5823,0.3
0.183447,0.296104,0.106455,38.2657,0.3
0.183673,0.280656,0.0999165,37.1607,0.3
0.1839,0.258992,0.0913354,36.093,0.3
0.184127,0.226983,0.0791701,34.8573,0.3
0.184354,0.182516,0.0627428,33.2655,0.3
0.184581,0.125935,0.0424526,31.1907,0.3
0.184807,0.0600127,0.0197208,28.5958,0.3
0.185034,-0.0106322,-0.0033888,25.6194,0.3
0.185261,-0.0804315,-0.0253297,24.497,0.3
0.185488,-0.143979,-0.0459644,25.8405,0.3
0.185714,-0.197128,-0.0645158,28.3202,0.3
0.185941,-0.237795,-0.0797117,30.7775,0.3
0.186168,-0.266388,-0.0910211,32.7902,0.3
0.186395,-0.28569,-0.0989804,34.2796,0.3
0.186621,-0.300272,-0.105065,35.3584,0.3
0.186848,-0.315498,-0.111273,36.2472,0.3
0.187075,-0.336293,-0.119599,37.2054,0.3
0.187302,-0.365994,-0.131557,38.4642,0.3
0.187528,-0.405374,-0.147771,40.166,0.3
0.187755,-0.452164,-0.167692,42.3205,0.3
0.187982,-0.501096,-0.18941,44.7833,0.3
0.188209,-0.544541,-0.209692,47.2634,0.3
0.188435,-0.573639,-0.22435,49.36,0.3
0.188662,-0.579703,-0.228951,50.6215,0.3
0.188889,-0.555748,-0.219952,50.7055,0.3
0.189116,-0.497786,-0.196115,49.7433,0.3
0.189342,-0.405721,-0.157544,47.4701,0.3
0.189569,-0.283679,-0.10712,43.7189,0.3
0.189796,-0.139621,-0.0504668,38.5291,0.3
0.190023,0.015562,0.00530248,32.221,0.3
0.190249,0.16949,0.0562352,29.6426,0.3
0.190476,0.309968,0.105526,32.5146,0.3
0.190703,0.426578,0.152299,37.9477,0.3
0.19093,0.512063,0.190952,43.2624,0.3
0.191156,0.563133,0.216795,47.356,0.3
0.191383,0.580698,0.227865,49.8227,0.3
0.19161,0.569427,0.225064,50.6392,0.3
0.191837,0.536766,0.211969,50.2937,0.3
0.192063,0.491542,0.192864,49.2023,0.3
0.19229,0.442495,0.171604,47.5056,0.3
0.192517,0.396846,0.151556,45.4601,0.3
0.192744,0.359309,0.134925,43.3447,0.3
0.192971,0.331533,0.12248,41.3899,0.3
0.193197,0.312175,0.11369,39.7304,0.3
0.193424,0.297506,0.107073,38.3855,0.3
0.193651,0.282401,0.100632,37.2663,0.3
0.193878,0.261572,0.0923364,36.204,0.3
0.194104,0.230729,0.0805755,34.9942,0.3
0.194331,0.187533,0.0645747,33.445,0.3
0.194558,0.132082,0.0446235,31.4218,0.3
0.194785,0.0669042,0.0220476,28.8778,0.3
0.195011,-0.00350918,-0.00112159,25.885,0.3
0.195238,-0.0736494,-0.0231966,24.5051,0.3
0.195465,-0.138035,-0.0439704,25.6254,0.3
0.195692,-0.192359,-0.0627943,28.0618,0.3
0.195918,-0.234298,-0.0783663,30.5481,0.3
0.196145,-0.264008,-0.0900574,32.6129,0.3
0.196372,-0.284059,-0.0982991,34.152,0.3
0.196599,-0.298876,-0.104486,35.2632,0.3
0.196825,-0.313796,-0.110587,36.1595,0.3
0.197052,-0.333848,-0.118622,37.0994,0.3
0.197279,-0.362578,-0.130172,38.3197,0.3
0.197506,-0.40104,-0.145964,39.9744,0.3
0.197732,-0.447279,-0.165576,42.0875,0.3
0.197959,-0.496308,-0.187239,44.5303,0.3
0.198186,-0.54069,-0.207842,47.0253,0.3
0.198413,-0.571631,-0.223266,49.1803,0.3
0.198639,-0.580352,-0.229059,50.5457,0.3
0.198866,-0.559636,-0.221506,50.7421,0.3
0.199093,-0.505149,-0.199182,49.894,0.3
0.19932,-0.416379,-0.162007,47.7629,0.3
0.199546,-0.297035,-0.112554,44.1611,0.3
0.199773,-0.154733,-0.0562157,39.1077,0.3
0.2,-0.000117652,-4.03232e-05,32.8202,0.3
0.200227,0.1545,0.0512843,29.6684,0.3
0.200454,0.296841,0.100629,32.0451,0.3
0.20068,0.416225,0.147891,37.3823,0.3
0.200907,0.505042,0.187604,42.7745,0.3
0.201134,0.559578,0.214865,47.0166,0.3
0.201361,0.580341,0.227417,49.6521,0.3
0.201587,0.571656,0.225893,50.627,0.3
0.201814,0.540749,0.213612,50.3626,0.3
0.202041,0.496375,0.194935,49.3423,0.3
0.202268,0.44735,0.173724,47.6958,0.3
0.202494,0.401103,0.153434,45.6722,0.3
0.202721,0.362629,0.136402,43.5523,0.3
0.202948,0.333891,0.123544,41.5735,0.3
0.203175,0.313822,0.114441,39.8816,0.3
0.203401,0.298902,0.107691,38.5076,0.3
0.203628,0.284085,0.101327,37.3724,0.3
0.203855,0.26405,0.0933014,36.3135,0.3
0.204082,0.234351,0.0819383,35.1277,0.3
0.204308,0.192429,0.0663672,33.6198,0.3
0.204535,0.138125,0.0467662,31.6477,0.3
0.204762,0.0737452,0.0243692,29.155,0.3
0.204989,0.00361363,0.00115859,26.1849,0.3
0.205215,-0.0668061,-0.0210481,24.5329,0.3
0.205442,-0.13199,-0.0419579,25.4222,0.3
0.205669,-0.187462,-0.0610387,27.8033,0.3
0.205896,-0.230674,-0.0769802,30.3142,0.3
0.206122,-0.261529,-0.0890583,32.4302,0.3
0.206349,-0.282371,-0.097596,34.0201,0.3
0.206576,-0.29748,-0.103906,35.1659,0.3
0.206803,-0.312143,-0.10992,36.0722,0.3
0.207029,-0.331497,-0.117682,36.9962,0.3
0.207256,-0.359258,-0.128828,38.1797,0.3
0.207483,-0.396784,-0.144194,39.7874,0.3
0.20771,-0.442421,-0.163481,41.8579,0.3
0.207937,-0.491475,-0.185059,44.2779,0.3
0.208163,-0.536708,-0.205942,46.7839,0.3
0.20839,-0.569396,-0.222084,48.9927,0.3
0.208617,-0.580703,-0.229031,50.4575,0.3
0.208844,-0.563186,-0.222913,50.7696,0.3
0.20907,-0.512169,-0.202101,50.0318,0.3
0.209297,-0.426738,-0.166348,48.0409,0.3
0.209524,-0.310156,-0.117917,44.5888,0.3
0.209751,-0.169714,-0.0619643,39.6738,0.3
0.209977,-0.0157819,-0.00544444,33.4948,0.3
0.210204,0.139399,0.0463115,29.7381,0.3
0.210431,0.283478,0.0957128,31.6022,0.3
0.210658,0.405558,0.143405,36.8159,0.3
0.210884,0.497666,0.184126,42.2745,0.3
0.211111,0.555685,0.212787,46.6608,0.3
0.211338,0.579687,0.226826,49.4647,0.3
0.211565,0.573663,0.22661,50.6,0.3
0.211791,0.544595,0.21519,50.4238,0.3
0.212018,0.501163,0.196981,49.4759,0.3
0.212245,0.452236,0.175854,47.8821,0.3
0.212472,0.405443,0.155346,45.8835,0.3
0.212698,0.366047,0.137922,43.7613,0.3
0.212925,0.336334,0.124644,41.7601,0.3
0.213152,0.315525,0.115217,40.0361,0.3
0.213379,0.300298,0.108314,38.6322,0.3
0.213605,0.285721,0.102008,37.4794,0.3
0.213832,0.266427,0.0942315,36.4217,0.3
0.214059,0.237851,0.083259,35.2579,0.3
0.214286,0.197197,0.0681177,33.7897,0.3
0.214512,0.144067,0.0488804,31.8682,0.3
0.214739,0.0805276,0.0266825,29.4273,0.3
0.214966,0.0107366,0.00345359,26.5003,0.3
0.215193,-0.0599111,-0.018886,24.5816,0.3
0.21542,-0.125846,-0.0399274,25.2326,0.3
0.215646,-0.182437,-0.0592501,27.5455,0.3
0.215873,-0.226926,-0.0755555,30.0761,0.3
0.2161,-0.258951,-0.0880238,32.2421,0.3
0.216327,-0.280628,-0.096871,33.8836,0.3
0.216553,-0.296081,-0.103323,35.066,0.3
0.21678,-0.310544,-0.109272,35.985,0.3
0.217007,-0.329225,-0.116774,36.8956,0.3
0.217234,-0.356039,-0.127528,38.044,0.3
0.21746,-0.392614,-0.142466,39.6052,0.3
0.217687,-0.437603,-0.161411,41.632,0.3
0.217914,-0.486605,-0.182872,44.0265,0.3
0.218141,-0.532598,-0.203993,46.5395,0.3
0.218367,-0.56695,-0.22081,48.7977,0.3
0.218594,-0.580767,-0.228872,50.3574,0.3
0.218821,-0.566399,-0.224176,50.7885,0.3
0.219048,-0.518838,-0.204866,50.1569,0.3
0.219274,-0.436771,-0.170556,48.304,0.3
0.219501,-0.323039,-0.123204,45.0015,0.3
0.219728,-0.184559,-0.0677074,40.2271,0.3
0.219955,-0.0314547,-0.0109207,34.1604,0.3
0.220181,0.124167,0.0413053,29.8545,0.3
0.220408,0.269883,0.090781,31.1903,0.3
0.220635,0.394593,0.13885,36.2508,0.3
0.220862,0.489953,0.180529,41.7633,0.3
0.221088,0.551449,0.210561,46.2889,0.3
0.221315,0.578732,0.226091,49.2604,0.3
0.221542,0.575435,0.227209,50.558,0.3
0.221769,0.548299,0.216701,50.4773,0.3
0.221995,0.505897,0.198998,49.603,0.3
0.222222,0.457144,0.177992,48.0643,0.3
0.222449,0.409854,0.157288,46.0936,0.3
0.222676,0.369563,0.139484,43.9716,0.3
0.222902,0.338871,0.125785,41.9495,0.3
0.223129,0.317289,0.11602,40.194,0.3
0.223356,0.301711,0.108946,38.7595,0.3
0.223583,0.287307,0.102672,37.5874,0.3
0.22381,0.268711,0.0951296,36.5289,0.3
0.224036,0.241223,0.0845354,35.385,0.3
0.224263,0.201837,0.0698262,33.9551,0.3
0.22449,0.149902,0.0509643,32.0835,0.3
0.224717,0.0872469,0.0289854,29.6947,0.3
0.224943,0.0178538,0.00576148,26.812,0.3
0.22517,-0.052965,-0.0167093,24.6525,0.3
0.225397,-0.119606,-0.0378807,25.0589,0.3
0.225624,-0.177294,-0.0574328,27.2892,0.3
0.22585,-0.223052,-0.0740914,29.8341,0.3
0.226077,-0.256266,-0.0869517,32.0486,0.3
0.226304,-0.278817,-0.0961194,33.7424,0.3
0.226531,-0.294663,-0.102732,34.9635,0.3
0.226757,-0.308992,-0.108641,35.8978,0.3
0.226984,-0.327039,-0.1159,36.7974,0.3
0.227211,-0.352923,-0.126272,37.9126,0.3
0.227438,-0.38853,-0.140779,39.4278,0.3
0.227664,-0.432826,-0.159367,41.4098,0.3
0.227891,-0.481706,-0.180684,43.7765,0.3
0.228118,-0.528371,-0.202002,46.2927,0.3
0.228345,-0.564295,-0.219448,48.5957,0.3
0.228571,-0.580543,-0.228582,50.2459,0.3
0.228798,-0.569274,-0.225294,50.7991,0.3
0.229025,-0.525157,-0.207478,50.2694,0.3
0.229252,-0.446483,-0.17463,48.5524,0.3
0.229478,-0.335681,-0.128412,45.3994,0.3
0.229705,-0.199253,-0.0734366,40.7674,0.3
0.229932,-0.0470928,-0.0164522,34.8166,0.3
0.230159,0.10885,0.0362748,30.0203,0.3
0.230385,0.256088,0.085846,30.8142,0.3
0.230612,0.383333,0.134232,35.6888,0.3
0.230839,0.481898,0.176812,41.2416,0.3
0.231066,0.546865,0.208186,45.9011,0.3
0.231293,0.577468,0.22521,49.039,0.3
0.231519,0.576969,0.227689,50.5007,0.3
0.231746,0.55185,0.21814,50.523,0.3
0.231973,0.510568,0.200982,49.7232,0.3
0.2322,0.462069,0.180133,48.2422,0.3
0.232426,0.414338,0.159261,46.3021,0.3
0.232653,0.373179,0.141088,44.183,0.3
0.23288,0.341499,0.126965,42.1417,0.3
0.233107,0.319107,0.116848,40.3551,0.3
0.233333,0.303126,0.109582,38.8895,0.3
0.23356,0.288848,0.103323,37.6966,0.3
0.233787,0.270903,0.0959959,36.6351,0.3
0.234014,0.244474,0.0857697,35.5092,0.3
0.23424,0.20635,0.0714923,34.116,0.3
0.234467,0.155629,0.0530162,32.2935,0.3
0.234694,0.093897,0.0312754,29.9571,0.3
0.234921,0.0249535,0.00807811,27.1199,0.3
0.235147,-0.0459794,-0.0145203,24.7469,0.3
0.235374,-0.113276,-0.0358189,24.9034,0.3
0.235601,-0.172029,-0.0555857,27.0352,0.3
0.235828,-0.219051,-0.0725885,29.5884,0.3
0.236054,-0.253474,-0.0858423,31.8497,0.3
0.236281,-0.276942,-0.0953436,33.5963,0.3
0.236508,-0.293238,-0.102137,34.858,0.3
0.236735,-0.307469,-0.108021,35.8102,0.3
0.236961,-0.324935,-0.115059,36.7016,0.3
0.237188,-0.349908,-0.125058,37.7854,0.3
0.237415,-0.384537,-0.139134,39.2553,0.3
0.237642,-0.428099,-0.157352,41.1917,0.3
0.237868,-0.476786,-0.178496,43.528,0.3
0.238095,-0.524036,-0.199972,46.0437,0.3
0.238322,-0.561444,-0.218004,48.3871,0.3
0.238549,-0.580041,-0.228167,50.1232,0.3
0.238776,-0.571816,-0.226271,50.8022,0.3
0.239002,-0.531128,-0.209938,50.37,0.3
0.239229,-0.455871,-0.178569,48.7862,0.3
0.239456,-0.348054,-0.133526,45.7823,0.3
0.239683,-0.213802,-0.0791506,41.2943,0.3
0.239909,-0.0626988,-0.0220378,35.4629,0.3
0.240136,0.0934419,0.0312115,30.2386,0.3
0.240363,0.242094,0.0809074,30.4793,0.3
0.24059,0.371781,0.129555,35.1319,0.3
0.240816,0.473503,0.172982,40.7102,0.3
0.241043,0.541929,0.205663,45.4977,0.3
0.24127,0.575883,0.224178,48.8006,0.3
0.241497,0.578253,0.228044,50.4278,0.3
0.241723,0.555237,0.219502,50.5611,0.3
0.24195,0.515167,0.20293,49.8366,0.3
0.242177,0.467002,0.182274,48.4154,0.3
0.242404,0.418891,0.161262,46.5089,0.3
0.24263,0.376897,0.142736,44.3953,0.3
0.242857,0.344228,0.128189,42.3366,0.3
0.243084,0.320998,0.117707,40.5196,0.3
0.243311,0.30456,0.110229,39.0222,0.3
0.243537,0.290354,0.103964,37.8071,0.3
0.243764,0.273008,0.0968326,36.7407,0.3
0.243991,0.247608,0.086963,35.6306,0.3
0.244218,0.210739,0.0731169,34.2725,0.3
0.244444,0.161245,0.0550354,32.4982,0.3
0.244671,0.100479,0.0335524,30.2144,0.3
0.244898,0.03203,0.0104013,27.4238,0.3
0.245125,-0.0389568,-0.0123183,24.8661,0.3
0.245351,-0.106861,-0.033744,24.7685,0.3
0.245578,-0.166645,-0.0537105,26.7847,0.3
0.245805,-0.214917,-0.0710457,29.3394,0.3
0.246032,-0.250565,-0.0846927,31.6454,0.3
